Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
2026-02-10 15:30:00+00:00,672.4400024414062,675.9799194335938,669.8099975585938,670.6500244140625,962752,211.8000030517578,212.64990234375,209.84010314941406,210.08740234375,6390167,84.23370361328125,84.45999908447266,83.12000274658203,83.37999725341797,0,274.3900146484375,274.9100036621094,273.989990234375,274.05999755859375,1866180,319.2300109863281,320.260009765625,316.8301086425781,318.1014099121094,2312476
2026-02-10 16:30:00+00:00,670.6199951171875,674.7849731445312,670.0,674.0250244140625,602235,210.05999755859375,210.6300048828125,209.39999389648438,209.9949951171875,3619860,83.37999725341797,83.54000091552734,82.73999786376953,82.80989837646484,2534988,274.0199890136719,274.0498962402344,272.94000244140625,273.3500061035156,2051404,318.04998779296875,319.6700134277344,317.6099853515625,319.19000244140625,1814987
2026-02-10 17:30:00+00:00,674.25,677.4298706054688,672.6099853515625,673.260009765625,580841,209.99000549316406,210.4499969482422,207.72999572753906,207.75999450683594,4261726,82.79499816894531,83.0199966430664,82.5199966430664,82.55500030517578,9493313,273.3500061035156,274.19000244140625,273.1499938964844,274.05499267578125,1646593,319.17999267578125,319.6300048828125,318.27178955078125,319.3800048828125,1308273
2026-02-10 18:30:00+00:00,673.25,674.0,671.39501953125,673.0999755859375,391390,207.75,208.7899932861328,207.43499755859375,208.2550048828125,3710639,82.55500030517578,82.83000183105469,82.47000122070312,82.79499816894531,3095599,274.05499267578125,274.2699890136719,273.6600036621094,273.9649963378906,1371940,319.3500061035156,319.45001220703125,318.55999755859375,319.0899963378906,988624
2026-02-10 19:30:00+00:00,673.1599731445312,673.8200073242188,670.85009765625,672.3900756835938,547286,208.25999450683594,208.32000732421875,207.39999389648438,207.71800231933594,3879423,82.79499816894531,82.91999816894531,82.42500305175781,82.53500366210938,0,273.9700012207031,274.29998779296875,273.5199890136719,274.07000732421875,1515644,319.1099853515625,320.2900085449219,319.0899963378906,320.10589599609375,1529688
2026-02-10 20:30:00+00:00,672.4550170898438,674.9000244140625,669.7899780273438,670.75,1113938,207.7100067138672,207.88999938964844,206.8800048828125,206.99000549316406,23218376,82.52999877929688,82.61000061035156,82.08999633789062,82.19999694824219,2966535,274.0799865722656,274.489990234375,273.30999755859375,273.7900085449219,9399403,320.0799865722656,320.3900146484375,318.42999267578125,318.5799865722656,1719224
2026-02-11 14:30:00+00:00,674.0,679.2675170898438,660.9500122070312,662.1099853515625,2225357,208.07000732421875,208.57000732421875,204.1750030517578,204.96189880371094,12699466,81.94000244140625,82.4800033569336,80.02999877929688,80.03900146484375,6748078,274.69500732421875,277.44000244140625,274.45001220703125,277.05010986328125,9496956,318.9549865722656,321.0400085449219,311.75,311.8900146484375,4357393
2026-02-11 15:30:00+00:00,662.1099853515625,675.5900268554688,661.6199951171875,668.97998046875,1643587,204.97999572753906,206.49000549316406,204.22999572753906,204.3800048828125,5959170,80.03790283203125,80.4000015258789,79.94999694824219,80.15499877929688,3407984,277.1000061035156,279.9800109863281,277.0400085449219,278.19000244140625,4696556,311.7900085449219,313.8800048828125,310.9425048828125,311.17999267578125,2571574
2026-02-11 16:30:00+00:00,668.9199829101562,669.239990234375,662.3499755859375,665.0900268554688,703747,204.38999938964844,204.56100463867188,202.49000549316406,203.4492950439453,6586227,80.1500015258789,80.2300033569336,79.44999694824219,79.625,3579860,278.19000244140625,280.17999267578125,278.1600036621094,279.94500732421875,2685096,311.1499938964844,312.8800048828125,310.92999267578125,312.8299865722656,1638748
2026-02-11 17:30:00+00:00,665.0900268554688,668.239990234375,657.1500244140625,667.2449951171875,1465345,203.4499969482422,204.35000610351562,203.1199951171875,204.27890014648438,3681263,79.62979888916016,80.04499816894531,79.5199966430664,80.01499938964844,2968078,279.910400390625,280.1499938964844,278.5,278.9599914550781,1893097,312.80999755859375,313.07000732421875,310.7200012207031,312.2699890136719,1794899
2026-02-11 18:30:00+00:00,667.2449951171875,669.0598754882812,665.4901123046875,667.6400146484375,818026,204.27999877929688,205.17999267578125,204.1699981689453,205.11500549316406,3612248,80.01499938964844,80.20999908447266,79.83999633789062,79.89510345458984,2533016,278.93499755859375,279.6700134277344,278.5,279.5799865722656,1790251,312.239990234375,312.87799072265625,311.04998779296875,312.7200012207031,1620812
2026-02-11 19:30:00+00:00,667.6400146484375,670.97998046875,667.0700073242188,668.6300048828125,703045,205.1300048828125,205.27999877929688,203.72000122070312,203.88499450683594,3478856,79.89800262451172,80.14990234375,79.70999908447266,79.86499786376953,2753824,279.5799865722656,279.5899963378906,274.81060791015625,276.04998779296875,6599667,312.69000244140625,312.95001220703125,310.5199890136719,310.70001220703125,1769953
2026-02-11 20:30:00+00:00,668.6099853515625,672.5,668.1400146484375,668.7122802734375,981704,203.88999938964844,204.6300048828125,203.8350067138672,204.00999450683594,23511317,79.86499786376953,80.00499725341797,79.5999984741211,79.5999984741211,3479671,276.010009765625,276.54998779296875,275.4599914550781,275.5400085449219,2931248,310.70001220703125,311.6099853515625,310.1300048828125,311.20001220703125,1891074
2026-02-12 14:30:00+00:00,669.0999755859375,676.0,660.1099853515625,662.9000244140625,1867305,203.6199951171875,203.8800048828125,201.14999389648438,202.31500244140625,12065018,79.08000183105469,79.11000061035156,76.58000183105469,76.62699890136719,12944732,275.6000061035156,275.7200012207031,270.05999755859375,271.25,7475539,312.3949890136719,313.6099853515625,310.3900146484375,313.4100036621094,3529317
2026-02-12 15:30:00+00:00,662.9000244140625,662.9000244140625,645.280029296875,645.4298095703125,1973817,202.32000732421875,202.49000549316406,197.55999755859375,197.77000427246094,12310730,76.625,76.62999725341797,75.2300033569336,75.57150268554688,11808885,271.260009765625,271.75,266.1499938964844,266.1700134277344,5405536,313.40411376953125,313.760009765625,309.80450439453125,311.19488525390625,2812782
2026-02-12 16:30:00+00:00,645.3099975585938,655.2098999023438,645.3099975585938,652.260009765625,1571524,197.77999877929688,199.652099609375,197.67999267578125,199.5,6961155,75.57499694824219,76.0999984741211,75.36499786376953,76.08999633789062,5013524,266.19000244140625,267.0400085449219,264.4200134277344,264.6000061035156,4717401,311.19000244140625,316.4800109863281,311.07000732421875,314.4549865722656,3482160
2026-02-12 17:30:00+00:00,652.1300048828125,657.6400146484375,652.1300048828125,653.8400268554688,1049801,199.49249267578125,200.08999633789062,199.08999633789062,199.3350067138672,4579910,76.08000183105469,76.63999938964844,76.0,76.28500366210938,3998039,264.57000732421875,264.6499938964844,260.17999267578125,262.3299865722656,7147306,314.4200134277344,315.260009765625,312.3301086425781,312.9800109863281,1759603
2026-02-12 18:30:00+00:00,653.8599853515625,654.72998046875,651.4099731445312,651.6799926757812,553629,199.36000061035156,200.047607421875,198.86000061035156,199.1199951171875,4038952,76.28500366210938,76.63999938964844,76.12000274658203,76.5250015258789,3448783,262.30999755859375,262.6700134277344,261.2300109863281,261.7799987792969,4007694,312.9599914550781,313.8399963378906,310.32000732421875,310.3800048828125,1863008
2026-02-12 19:30:00+00:00,651.6799926757812,653.8699951171875,649.8800048828125,650.6300048828125,749389,199.08999633789062,199.44000244140625,198.30999755859375,198.375,4616130,76.5199966430664,76.94000244140625,76.19999694824219,76.2354965209961,3213067,261.7699890136719,262.489990234375,261.1000061035156,261.489990234375,3918342,310.3949890136719,311.32000732421875,308.2799987792969,308.3799133300781,2338552
2026-02-12 20:30:00+00:00,650.6500244140625,652.9299926757812,647.4400024414062,649.7150268554688,1166404,198.3699951171875,199.69000244140625,198.21249389648438,199.4499969482422,4420352,76.23999786376953,76.29000091552734,75.6500015258789,75.86499786376953,4802092,261.4800109863281,262.510009765625,260.2799987792969,261.5899963378906,5638818,308.3599853515625,309.6099853515625,308.1600036621094,309.32000732421875,1665007
2026-02-13 14:30:00+00:00,644.72998046875,649.409912109375,634.5700073242188,648.77001953125,2499277,198.99000549316406,199.52999877929688,197.27499389648438,198.75100708007812,10601421,76.13999938964844,76.69999694824219,75.52999877929688,76.42900085449219,7686042,262.010009765625,262.2300109863281,258.79998779296875,260.5950012207031,9803254,308.1199951171875,308.8900146484375,303.8999938964844,307.5,4399603
2026-02-13 15:30:00+00:00,648.7100219726562,650.4755249023438,642.0599975585938,648.3400268554688,881156,198.75,199.92999267578125,197.2899932861328,199.8800048828125,8676438,76.41999816894531,76.75,75.7699966430664,76.4000015258789,3556210,260.5799865722656,261.489990234375,258.3699951171875,259.2875061035156,3397399,307.5350036621094,308.0350036621094,304.8901062011719,306.0,1835926
2026-02-13 16:30:00+00:00,648.6599731445312,651.3400268554688,647.4500122070312,650.7150268554688,588671,199.83999633789062,201.16000366210938,199.58999633789062,200.82510375976562,4767971,76.4000015258789,76.97000122070312,76.31999969482422,76.86000061035156,2473685,259.2984924316406,260.2099914550781,258.6000061035156,259.5899963378906,2315506,305.989990234375,307.54998779296875,305.5799865722656,307.2300109863281,1236144
2026-02-13 17:30:00+00:00,650.719970703125,651.4298706054688,647.75,649.412109375,448236,200.85040283203125,201.1425018310547,199.5800018310547,200.08999633789062,3612484,76.86499786376953,77.18000030517578,76.73999786376953,76.80580139160156,2353842,259.5899963378906,260.2699890136719,258.7699890136719,258.9100036621094,2742312,307.260009765625,308.2099914550781,306.3500061035156,307.9599914550781,1018826
2026-02-13 18:30:00+00:00,649.2000122070312,650.4400024414062,645.7999877929688,646.135009765625,433084,200.10000610351562,200.2899932861328,199.44000244140625,199.58999633789062,2807696,76.80500030517578,77.04000091552734,76.63999938964844,76.91500091552734,1867218,258.94000244140625,259.30999755859375,258.2799987792969,258.4599914550781,2401615,308.010009765625,308.20001220703125,307.1600036621094,307.9100036621094,880560
2026-02-13 19:30:00+00:00,646.1400146484375,647.2000122070312,640.4500122070312,641.2550048828125,782538,199.61000061035156,199.97000122070312,198.1300048828125,198.32000732421875,4133886,76.91999816894531,77.08999633789062,76.37999725341797,76.41500091552734,1986271,258.4800109863281,258.7300109863281,255.8173065185547,255.91000366210938,3979292,307.8699951171875,308.1300048828125,304.9100036621094,304.9800109863281,1008526
2026-02-13 20:30:00+00:00,641.2550048828125,641.989990234375,638.8200073242188,639.760009765625,1028458,198.3000030517578,199.07000732421875,197.8800048828125,198.77000427246094,4384504,76.41500091552734,76.9000015258789,76.31999969482422,76.86000061035156,3340822,255.91000366210938,256.6600036621094,255.4499969482422,255.82000732421875,6720926,304.9700012207031,306.5199890136719,304.9200134277344,306.0199890136719,6289520
