Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META
2026-09-22 15:30:00+01:00,357.2449951171875,357.3500061035156,353.0899963378906,353.0967102050781,1534864,256.7550048828125,257.3399963378906,255.25999450683594,255.35000610351562,4263736,340.4700012207031,343.8500061035156,339.42999267578125,343.4306945800781,6258664,72.01499938964844,72.11000061035156,71.625,72.07440185546875,4990654,751.0549926757812,752.4598999023438,745.719970703125,748.875,2887113
2026-09-22 16:30:00+01:00,353.1099853515625,353.1195068359375,347.6300048828125,347.6300048828125,2075481,255.33999633789062,255.40499877929688,254.22999572753906,254.35000610351562,4253063,343.42999267578125,343.635009765625,341.75,342.5400085449219,3247607,72.06999969482422,72.16999816894531,71.81999969482422,72.07499694824219,2954244,748.8800048828125,754.3499755859375,746.5,749.60498046875,3328428
2026-09-22 17:30:00+01:00,347.6600036621094,348.35211181640625,345.739990234375,347.9599914550781,2368342,254.360107421875,254.89999389648438,254.0500030517578,254.26339721679688,3897937,342.5286865234375,342.8699951171875,341.20001220703125,341.55999755859375,2154917,72.06999969482422,72.16500091552734,71.81500244140625,71.86499786376953,2736544,749.5601196289062,749.8300170898438,741.3400268554688,742.5150146484375,2398475
2026-09-22 18:30:00+01:00,347.8999938964844,349.5,346.82000732421875,348.42999267578125,1147074,254.23500061035156,255.9600067138672,253.8300018310547,255.4199981689453,3555595,341.5450134277344,341.6000061035156,340.5,341.0150146484375,2231377,71.86499786376953,71.87000274658203,71.5801010131836,71.69999694824219,3062078,742.5150146484375,744.3300170898438,737.8900146484375,740.97998046875,2966967
2026-09-22 19:30:00+01:00,348.3999938964844,349.3999938964844,347.6099853515625,349.1300048828125,1117520,255.4199981689453,255.92999267578125,254.88999938964844,255.85000610351562,2940213,341.0299987792969,341.4800109863281,339.8800048828125,340.1099853515625,2705253,71.70500183105469,72.04000091552734,71.69499969482422,72.03500366210938,3205606,741.0850219726562,742.243896484375,737.3699951171875,739.8499755859375,1782862
2026-09-22 20:30:00+01:00,349.1400146484375,349.57000732421875,347.1199951171875,347.44000244140625,1548999,255.85899353027344,256.3500061035156,254.83999633789062,254.8800048828125,4137998,340.1000061035156,340.6300048828125,339.2699890136719,339.7300109863281,3274656,72.03500366210938,72.20999908447266,71.97000122070312,72.16000366210938,3950101,739.8699951171875,741.0599975585938,735.6300048828125,736.6799926757812,1681755
2026-09-23 14:30:00+01:00,345.2900085449219,346.2799987792969,336.6440124511719,337.7699890136719,5382626,253.3300018310547,253.80999755859375,248.19000244140625,249.18130493164062,11077251,341.07501220703125,341.79998779296875,336.4100036621094,337.32000732421875,7594314,72.05999755859375,72.26000213623047,71.06999969482422,71.76499938964844,7892317,747.9500122070312,763.9000244140625,739.510009765625,745.4749755859375,10731236
2026-09-23 15:30:00+01:00,337.7900085449219,339.3299865722656,337.57000732421875,337.80999755859375,2920660,249.14999389648438,250.9250030517578,248.79029846191406,250.22999572753906,4810006,337.32000732421875,338.6099853515625,335.9110107421875,336.1700134277344,3220563,71.76000213623047,72.36949920654297,71.48989868164062,71.51499938964844,3895646,745.3699951171875,759.1500244140625,743.5,756.5299072265625,4219859
2026-09-23 16:30:00+01:00,337.8349914550781,338.0249938964844,335.55999755859375,335.6650085449219,1995528,250.24989318847656,250.4499969482422,249.61000061035156,249.63999938964844,3220018,336.1700134277344,337.239990234375,335.9700012207031,336.75,2331391,71.51029968261719,71.76000213623047,71.41500091552734,71.63999938964844,2453428,756.364990234375,757.75,752.5,755.9879150390625,2838674
2026-09-23 17:30:00+01:00,335.6400146484375,336.1199035644531,334.20001220703125,334.8349914550781,2565519,249.63999938964844,249.74000549316406,247.75999450683594,248.05499267578125,5455721,336.7325134277344,337.94000244140625,336.55999755859375,336.8299865722656,1776323,71.6449966430664,71.7699966430664,71.5199966430664,71.61499786376953,2403563,755.989990234375,759.4500122070312,745.6939697265625,746.6099853515625,2878153
2026-09-23 18:30:00+01:00,334.82000732421875,336.3699035644531,334.5,336.2300109863281,1436285,248.0500030517578,249.89999389648438,247.83999633789062,249.42999267578125,3310028,336.82501220703125,337.67498779296875,336.5801086425781,337.04998779296875,1822421,71.61000061035156,71.74500274658203,71.43000030517578,71.48999786376953,2382956,746.3200073242188,754.8499755859375,745.5999755859375,749.114990234375,2490484
2026-09-23 19:30:00+01:00,336.2200012207031,336.2300109863281,335.3599853515625,335.6600036621094,1261329,249.44000244140625,250.1999969482422,249.30999755859375,250.1750030517578,3259191,337.05499267578125,337.3900146484375,336.20001220703125,336.3299865722656,2037450,71.49500274658203,71.67500305175781,71.37999725341797,71.57499694824219,2630587,749.0399780273438,750.510009765625,746.3499755859375,747.5399780273438,1583278
2026-09-23 20:30:00+01:00,335.6400146484375,336.05999755859375,334.3999938964844,334.9599914550781,2873766,250.18499755859375,250.2899932861328,248.4600067138672,249.35000610351562,4831688,336.3299865722656,337.1400146484375,335.6099853515625,336.95001220703125,4117350,71.58000183105469,71.58999633789062,71.27999877929688,71.375,4097605,747.5399780273438,752.4299926757812,743.7656860351562,744.02001953125,2763110
2026-09-24 14:30:00+01:00,333.6499938964844,336.2699890136719,333.4100036621094,335.6400146484375,3040658,246.08230590820312,247.52000427246094,245.60499572753906,246.60499572753906,7597046,336.32000732421875,338.260009765625,334.29998779296875,337.43499755859375,5519846,71.5199966430664,72.0,71.20999908447266,71.61100006103516,4152554,756.8300170898438,768.64990234375,747.6900024414062,765.760009765625,12416554
2026-09-24 15:30:00+01:00,335.6400146484375,336.489990234375,333.510009765625,334.4200134277344,2020402,246.61500549316406,247.07989501953125,245.86000061035156,246.11000061035156,3775305,337.4700012207031,337.57000732421875,335.6499938964844,336.05499267578125,2120356,71.62000274658203,71.80000305175781,71.30999755859375,71.33499908447266,2371411,765.760009765625,770.9000244140625,761.0999755859375,764.4400024414062,4874941
2026-09-24 16:30:00+01:00,334.3999938964844,338.260009765625,333.80999755859375,337.0450134277344,2234607,246.10000610351562,248.3376007080078,245.8800048828125,247.8800048828125,3884403,336.05499267578125,338.9100036621094,335.8399963378906,337.8299865722656,2379689,71.33769989013672,71.8550033569336,71.28500366210938,71.77999877929688,2284940,764.2100219726562,770.7999877929688,760.5,768.5800170898438,3969989
2026-09-24 17:30:00+01:00,337.05999755859375,338.94000244140625,336.7149963378906,337.4526062011719,1532808,247.89500427246094,249.73899841308594,247.4499969482422,249.30999755859375,3194787,337.82000732421875,338.5799865722656,337.489990234375,338.1449890136719,2206868,71.77999877929688,72.04000091552734,71.67400360107422,71.83910369873047,2501601,768.72998046875,774.25,766.4000244140625,771.236328125,2713610
2026-09-24 18:30:00+01:00,337.4800109863281,338.6300048828125,336.8900146484375,337.7900085449219,767970,249.3000030517578,250.00999450683594,248.35000610351562,249.875,2709443,338.1549987792969,338.2900085449219,336.6158142089844,337.5,2447675,71.83049774169922,72.0199966430664,71.67340087890625,71.9800033569336,1954739,771.3099975585938,776.5789794921875,768.9000244140625,774.344970703125,2546706
2026-09-24 19:30:00+01:00,337.7900085449219,338.55999755859375,337.1099853515625,338.1099853515625,934295,249.875,250.42999267578125,249.36000061035156,249.44000244140625,2740349,337.5299987792969,338.0400085449219,336.9512939453125,337.6400146484375,1623096,71.97000122070312,71.97000122070312,71.72000122070312,71.81500244140625,3342611,774.3574829101562,779.72998046875,773.72998046875,777.25,3059787
2026-09-24 20:30:00+01:00,338.1000061035156,339.30999755859375,337.7099914550781,338.95001220703125,1856523,249.44000244140625,249.77999877929688,249.08999633789062,249.35000610351562,3075757,337.6499938964844,337.6650085449219,335.8599853515625,335.8699951171875,2702443,71.81950378417969,71.8499984741211,71.58499908447266,71.69999694824219,3688115,777.219970703125,779.8192138671875,774.7999877929688,777.4400024414062,2921413
2026-09-25 14:30:00+01:00,339.0799865722656,343.6000061035156,337.9100036621094,339.2550048828125,3356768,248.55999755859375,250.15989685058594,247.17999267578125,247.52499389648438,8109151,336.0400085449219,336.79998779296875,334.5299987792969,336.3599853515625,4101504,71.43000030517578,71.83499908447266,70.9800033569336,71.11499786376953,4954489,768.844970703125,769.5700073242188,750.5399780273438,752.1497192382812,8085451
2026-09-25 15:30:00+01:00,339.2550048828125,340.8699951171875,338.840087890625,340.70001220703125,1339692,247.58999633789062,249.4550018310547,247.33999633789062,248.90499877929688,4804945,336.3550109863281,338.6400146484375,336.2025146484375,338.4150085449219,3315713,71.11000061035156,71.36499786376953,71.04499816894531,71.1802978515625,2555167,751.9949951171875,754.3499755859375,747.489990234375,750.0599975585938,4032905
2026-09-25 16:30:00+01:00,340.70001220703125,342.3800048828125,340.0325927734375,341.5,1019623,248.89639282226562,250.75,248.30999755859375,250.72500610351562,3236606,338.45001220703125,340.239990234375,338.1400146484375,340.07159423828125,3242073,71.18499755859375,71.33999633789062,71.06500244140625,71.19499969482422,1813086,750.2000122070312,751.3099975585938,746.54052734375,749.0499877929688,2454265
2026-09-25 17:30:00+01:00,341.5618896484375,341.57000732421875,340.1700134277344,341.4366149902344,652158,250.74000549316406,250.87750244140625,250.10000610351562,250.50999450683594,2452861,340.0400085449219,340.20001220703125,338.8999938964844,340.1099853515625,1966594,71.19499969482422,71.29000091552734,71.08000183105469,71.20500183105469,1844799,749.0499877929688,752.5700073242188,747.2999877929688,751.260009765625,1668976
2026-09-25 18:30:00+01:00,341.45001220703125,341.8399963378906,340.4800109863281,340.94000244140625,921525,250.50999450683594,250.5500030517578,249.4600067138672,249.69000244140625,1844666,340.1099853515625,340.4599914550781,339.6000061035156,339.8598937988281,1810657,71.20500183105469,71.21749877929688,71.01000213623047,71.0790023803711,1628928,751.260009765625,752.1900024414062,748.0999755859375,750.5,1745413
2026-09-25 19:30:00+01:00,340.965087890625,341.67999267578125,340.7699890136719,340.8999938964844,861753,249.69500732421875,249.94000244140625,249.25999450683594,249.8300018310547,2242045,339.8399963378906,340.4800109863281,339.80999755859375,340.0199890136719,4306448,71.07890319824219,71.44000244140625,71.04000091552734,71.26499938964844,2622480,750.7100219726562,753.3399047851562,750.0100708007812,750.27001953125,1713788
2026-09-25 20:30:00+01:00,340.92999267578125,341.57000732421875,340.4100036621094,341.05999755859375,1633941,249.82000732421875,250.77000427246094,249.47500610351562,249.74000549316406,3673520,340.010009765625,341.6700134277344,339.8999938964844,341.0400085449219,3911681,71.26499938964844,71.37000274658203,71.07499694824219,71.13999938964844,3317659,750.35498046875,753.7999877929688,749.4000854492188,751.9000244140625,2986407
