Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12 15:30:00+01:00,383.7799987792969,385.44000244140625,383.3103942871094,385.1700134277344,1682174,293.9100036621094,294.89990234375,293.25,294.3699951171875,4316772,88.20500183105469,89.0,87.91010284423828,88.83499908447266,7946322,264.82000732421875,265.3299865722656,263.70001220703125,264.5199890136719,4542475,602.1300048828125,603.5,600.0,601.8900146484375,1261256
2026-05-12 16:30:00+01:00,385.11749267578125,385.75,382.55999755859375,383.2300109863281,1100193,294.3599853515625,294.7799987792969,293.4599914550781,293.9599914550781,2815308,88.83999633789062,88.97000122070312,88.38999938964844,88.82499694824219,3719105,264.57000732421875,264.9595031738281,263.25,263.31201171875,2949590,601.8300170898438,601.8300170898438,599.2899780273438,600.0399780273438,797424
2026-05-12 17:30:00+01:00,383.20001220703125,383.21990966796875,379.7200012207031,381.1700134277344,2025409,293.95001220703125,294.5899963378906,293.3800048828125,293.8999938964844,3097799,88.82499694824219,89.16100311279297,88.0,88.22000122070312,4060904,263.29998779296875,264.5199890136719,262.6300048828125,264.17999267578125,3653353,600.2000122070312,601.5399780273438,596.527099609375,598.7899780273438,1185117
2026-05-12 18:30:00+01:00,381.17999267578125,382.989990234375,380.864990234375,382.67498779296875,988320,293.8999938964844,294.6600036621094,293.69000244140625,294.6499938964844,3363937,88.20999908447266,88.20999908447266,87.3280029296875,87.36000061035156,3559935,264.17498779296875,264.75,263.6099853515625,264.42999267578125,2247692,598.7000122070312,600.8499755859375,598.4000244140625,600.4249877929688,758781
2026-05-12 19:30:00+01:00,382.6600036621094,383.1000061035156,381.1400146484375,383.0,1276018,294.6199951171875,294.9200134277344,294.0,294.8006896972656,3451447,87.36499786376953,87.7699966430664,87.29000091552734,87.63500213623047,3055701,264.4100036621094,265.2699890136719,263.9849853515625,265.19000244140625,2933444,600.3699951171875,602.4400024414062,598.969970703125,602.4393920898438,978506
2026-05-12 20:30:00+01:00,383.0,384.3500061035156,382.65008544921875,383.9700012207031,1837727,294.79998779296875,295.2699890136719,294.3599853515625,294.8699951171875,4049102,87.63990020751953,87.79000091552734,87.50499725341797,87.68000030517578,3920840,265.18499755859375,266.5,265.1400146484375,265.8900146484375,4791857,602.4400024414062,603.4000244140625,601.1400756835938,603.1300048828125,1111125
2026-05-13 14:30:00+01:00,381.9049987792969,391.6199951171875,381.5799865722656,391.05999755859375,3725028,293.6300048828125,297.5097961425781,293.55999755859375,295.1499938964844,10759628,86.4800033569336,87.3550033569336,86.27999877929688,87.2699966430664,6638372,264.45001220703125,266.24560546875,263.20001220703125,265.4849853515625,7645908,598.8099975585938,609.375,596.6600952148438,606.3499755859375,3272049
2026-05-13 15:30:00+01:00,391.03851318359375,394.1000061035156,389.7015075683594,393.9700012207031,2095466,295.1700134277344,297.25,295.1600036621094,296.94000244140625,4349742,87.2699966430664,87.29499816894531,86.80000305175781,87.0199966430664,2852999,265.4700012207031,267.239990234375,264.7799987792969,267.1000061035156,3760676,606.2849731445312,606.9600219726562,602.9299926757812,606.4896240234375,1337473
2026-05-13 16:30:00+01:00,393.9100036621094,396.489990234375,393.3399963378906,396.1300048828125,1636792,296.93499755859375,298.54998779296875,296.7207946777344,298.40008544921875,4139107,87.0199966430664,87.55000305175781,86.84500122070312,87.55000305175781,2753173,267.0199890136719,269.65948486328125,266.7950134277344,269.5,4522329,606.4400024414062,612.6199951171875,605.5100708007812,612.5499877929688,1710811
2026-05-13 17:30:00+01:00,396.0899963378906,398.25,395.5799865722656,397.55999755859375,1683938,298.3900146484375,300.3699951171875,298.33099365234375,300.125,6943795,87.55000305175781,87.94499969482422,87.55000305175781,87.83979797363281,2403164,269.489990234375,270.39959716796875,268.80999755859375,269.5249938964844,4213431,612.5,616.6599731445312,611.4600219726562,615.510009765625,1892041
2026-05-13 18:30:00+01:00,397.5899963378906,399.7900085449219,397.3500061035156,399.70001220703125,1550715,300.1099853515625,300.9200134277344,299.7099914550781,299.7149963378906,4870507,87.83000183105469,88.05000305175781,87.66999816894531,87.94000244140625,2636529,269.5400085449219,270.3500061035156,269.010009765625,270.2699890136719,3599798,615.4400024414062,618.5,614.6799926757812,617.8800048828125,1297606
2026-05-13 19:30:00+01:00,399.7099914550781,399.92999267578125,397.7099914550781,399.19000244140625,1545673,299.7099914550781,299.7200012207031,298.614990234375,299.1499938964844,3364858,87.94000244140625,88.62000274658203,87.8550033569336,88.08499908447266,4816904,270.260009765625,270.2900085449219,269.2799987792969,270.135009765625,2992960,617.8699951171875,619.9000244140625,616.239990234375,616.614990234375,1622463
2026-05-13 20:30:00+01:00,399.19000244140625,399.57000732421875,398.06500244140625,399.1000061035156,1998285,299.1499938964844,299.4800109863281,298.8500061035156,298.8800048828125,3870507,88.08499908447266,88.23500061035156,87.5,87.56999969482422,3126219,270.135009765625,270.7200012207031,269.6000061035156,270.0799865722656,4236684,616.60009765625,617.4224853515625,615.3150024414062,616.5900268554688,1236664
2026-05-14 14:30:00+01:00,393.92999267578125,397.54998779296875,392.7279968261719,393.05999755859375,3465026,299.82000732421875,300.3500061035156,297.0799865722656,297.93499755859375,7145581,87.62000274658203,88.5,87.48999786376953,87.69000244140625,5706479,269.2796936035156,270.7799072265625,267.57501220703125,267.739990234375,6255864,616.125,623.1599731445312,615.0,621.9500122070312,2875167
2026-05-14 15:30:00+01:00,393.04998779296875,395.5,392.7799987792969,394.8399963378906,1628354,297.95001220703125,299.4700012207031,297.5799865722656,299.06500244140625,3728318,87.69999694824219,87.8499984741211,87.31999969482422,87.79019927978516,3066625,267.7049865722656,268.04998779296875,267.0299987792969,267.69000244140625,3498571,622.1300048828125,622.8499755859375,617.9201049804688,622.0250244140625,1411208
2026-05-14 16:30:00+01:00,394.8900146484375,398.8800048828125,394.7699890136719,396.3399963378906,1559735,299.07000732421875,299.3599853515625,298.2799987792969,298.3099060058594,3199871,87.80000305175781,88.21499633789062,87.7300033569336,87.98500061035156,3110480,267.70001220703125,268.739990234375,267.1000061035156,267.9800109863281,2900929,621.9199829101562,623.72998046875,620.6099853515625,620.8800048828125,1010972
2026-05-14 17:30:00+01:00,396.3800964355469,397.6099853515625,395.3901062011719,397.4100036621094,1354102,298.30999755859375,298.51251220703125,295.3800048828125,298.3800048828125,4489806,87.98500061035156,88.00499725341797,87.58999633789062,87.84010314941406,1732607,267.989990234375,268.8900146484375,267.8900146484375,268.739990234375,2423505,621.0399780273438,621.2103271484375,618.0599975585938,619.1400146484375,1056054
2026-05-14 18:30:00+01:00,397.4700012207031,399.10400390625,395.69500732421875,396.07000732421875,1216565,298.40899658203125,298.6299133300781,297.54998779296875,298.3699951171875,2323271,87.83499908447266,87.91999816894531,86.65499877929688,86.91500091552734,3730572,268.7449951171875,269.1799011230469,267.7900085449219,267.7900085449219,2879860,619.1500244140625,619.9000244140625,615.75,615.9600219726562,830116
2026-05-14 19:30:00+01:00,396.07000732421875,397.3500061035156,395.79998779296875,397.0400085449219,1184286,298.364990234375,299.20001220703125,298.2229919433594,299.07501220703125,2930714,86.91500091552734,87.24500274658203,86.7699966430664,87.22000122070312,3091483,267.7799987792969,268.2300109863281,267.3005065917969,268.1000061035156,2761989,615.8300170898438,617.9989013671875,615.4199829101562,617.1799926757812,986117
2026-05-14 20:30:00+01:00,397.023193359375,397.3299865722656,396.0199890136719,397.20001220703125,1277243,299.0799865722656,299.0799865722656,297.8800048828125,298.1650085449219,3098706,87.22989654541016,87.36000061035156,86.8550033569336,86.94000244140625,2705572,268.0799865722656,268.1700134277344,266.6300048828125,267.25,3711555,617.2100219726562,618.75,617.2100219726562,618.4299926757812,971964
2026-05-15 14:30:00+01:00,393.2149963378906,395.8800048828125,389.760009765625,394.6025085449219,4376180,297.7550048828125,299.8500061035156,296.5299987792969,299.2900085449219,10451647,87.7699966430664,89.48999786376953,87.38999938964844,87.64009857177734,9871967,262.5899963378906,264.04998779296875,260.8901062011719,262.94500732421875,12630042,614.10498046875,614.5850219726562,609.3099975585938,612.4199829101562,2820808
2026-05-15 15:30:00+01:00,394.57501220703125,395.17999267578125,392.92999267578125,393.5899963378906,2140996,299.2699890136719,302.7900085449219,299.239990234375,301.9695129394531,8526677,87.66000366210938,87.8949966430664,87.01000213623047,87.06999969482422,3322063,262.9800109863281,263.80999755859375,262.04998779296875,263.6199951171875,4624418,612.489990234375,616.0,612.4849853515625,614.9400024414062,2244976
2026-05-15 16:30:00+01:00,393.6099853515625,394.17999267578125,391.1000061035156,393.3200988769531,1086269,301.989990234375,302.6000061035156,300.6400146484375,301.80999755859375,4948995,87.06999969482422,87.18000030517578,86.71499633789062,87.06999969482422,2274109,263.6199951171875,263.94000244140625,261.29998779296875,262.760009765625,3308075,615.0999755859375,615.9899291992188,611.72998046875,615.39501953125,766435
2026-05-15 17:30:00+01:00,393.3999938964844,393.8500061035156,392.0899963378906,393.7099914550781,750423,301.7900085449219,303.20001220703125,301.4849853515625,303.1199951171875,4106965,87.07499694824219,87.4800033569336,86.95999908447266,87.19000244140625,2388328,262.739990234375,263.44000244140625,261.25,263.32000732421875,4631116,615.39501953125,618.3699951171875,614.5800170898438,618.1099853515625,752421
2026-05-15 18:30:00+01:00,393.6700134277344,394.3299865722656,391.8800048828125,392.0299987792969,1028805,303.1000061035156,303.1400146484375,301.1180114746094,301.2650146484375,4178682,87.16999816894531,87.30000305175781,87.00499725341797,87.03500366210938,1775032,263.2850036621094,263.9800109863281,262.79998779296875,263.739990234375,2810509,618.0549926757812,621.1998901367188,617.6400146484375,619.0599975585938,1166936
2026-05-15 19:30:00+01:00,392.05999755859375,392.909912109375,391.3599853515625,392.3699951171875,842948,301.2799987792969,301.760009765625,299.8800048828125,300.2633972167969,4233250,87.02999877929688,87.15499877929688,86.73999786376953,86.79000091552734,2343140,263.739990234375,263.95001220703125,262.8450012207031,263.3299865722656,2426002,619.0650024414062,619.219970703125,615.5900268554688,616.375,1277014
2026-05-15 20:30:00+01:00,392.3299865722656,393.5199890136719,391.6499938964844,393.3800048828125,2279317,300.2799987792969,300.6600036621094,299.6300048828125,300.2200012207031,4618896,86.77999877929688,87.12999725341797,86.69000244140625,87.04000091552734,3474800,263.29998779296875,264.3500061035156,263.20001220703125,264.2099914550781,4259073,616.3200073242188,616.5,613.5,614.4500122070312,1644912
