Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META
2025-10-17 14:30:00+00:00,252.0800018310547,252.47999572753906,250.625,251.0399932861328,2490852,249.6439971923828,249.86000061035156,248.22999572753906,248.47999572753906,3459331,1194.47998046875,1197.041015625,1188.8199462890625,1189.9300537109375,471388,213.96499633789062,213.96499633789062,211.1199951171875,211.58999633789062,7630123,713.7050170898438,713.989990234375,707.3599853515625,708.9603881835938,1305341
2025-10-17 15:30:00+00:00,251.05999755859375,253.67999267578125,250.33999633789062,253.5500030517578,1602856,248.47999572753906,250.35000610351562,248.09719848632812,250.29649353027344,4277714,1189.9200439453125,1199.1319580078125,1185.5899658203125,1197.25,383715,211.59500122070312,213.24000549316406,211.02999877929688,213.05999755859375,6111493,708.894775390625,713.5900268554688,706.8099975585938,712.6900024414062,1121503
2025-10-17 16:30:00+00:00,253.5500030517578,253.92990112304688,251.83999633789062,252.3524932861328,1283842,250.29330444335938,251.36000061035156,250.27520751953125,250.81500244140625,6063960,1197.64501953125,1200.1600341796875,1193.010009765625,1194.2850341796875,195281,213.0449981689453,213.28860473632812,212.1199951171875,212.36639404296875,3793387,712.9000244140625,713.6900024414062,710.1408081054688,711.8499755859375,644011
2025-10-17 17:30:00+00:00,252.3000030517578,254.8769989013672,252.22999572753906,254.3000030517578,1256385,250.8000030517578,252.53500366210938,250.2449951171875,252.3000030517578,3952984,1195.0599365234375,1201.75,1194.6099853515625,1201.25,303805,212.3350067138672,213.7899932861328,212.05499267578125,213.68499755859375,3603787,711.7000732421875,716.8300170898438,711.1500854492188,716.3200073242188,1866966
2025-10-17 18:30:00+00:00,254.28550720214844,254.4499969482422,253.11000061035156,253.8300018310547,1424354,252.2823944091797,252.82000732421875,251.6999969482422,252.75999450683594,3982655,1201.1300048828125,1203.1199951171875,1198.94580078125,1201.2874755859375,239302,213.67999267578125,213.76499938964844,212.94000244140625,213.25999450683594,3656818,716.5800170898438,717.5399780273438,715.4199829101562,717.1649780273438,782473
2025-10-17 19:30:00+00:00,253.83999633789062,254.2100067138672,253.36000061035156,253.82000732421875,2057389,252.75,253.3800048828125,252.1199951171875,252.3000030517578,7247788,1200.1500244140625,1201.3599853515625,1198.7900390625,1199.3699951171875,270817,213.25,213.3800048828125,212.77999877929688,213.0500030517578,4248314,717.0700073242188,718.5399780273438,716.010009765625,716.6699829101562,1405410
2025-10-20 13:30:00+00:00,255.16000366210938,256.8699951171875,254.60000610351562,256.5950012207031,3376052,255.88499450683594,259.8699951171875,255.6300048828125,259.5050048828125,19526731,1207.875,1226.239990234375,1206.9000244140625,1224.75,1115449,213.8000030517578,215.3699951171875,213.58999633789062,215.3300018310547,8658353,721.25,732.27001953125,720.1799926757812,731.72998046875,2719056
2025-10-20 14:30:00+00:00,256.5950012207031,257.04998779296875,255.97999572753906,256.8699951171875,1417687,259.489990234375,263.54998779296875,259.07000732421875,262.57000732421875,20690049,1225.3399658203125,1234.300048828125,1223.530029296875,1233.93701171875,452425,215.33999633789062,215.66000366210938,214.55999755859375,214.64999389648438,4483248,731.6900024414062,732.3699951171875,728.8099975585938,729.9299926757812,1093441
2025-10-20 15:30:00+00:00,256.8900146484375,257.8699951171875,256.6400146484375,256.8599853515625,1229691,262.54998779296875,264.375,262.4175109863281,263.489990234375,13764809,1234.2327880859375,1236.5,1231.449951171875,1235.52001953125,353208,214.65499877929688,215.1909942626953,214.49000549316406,214.8800048828125,2935631,730.0999755859375,731.7088012695312,728.5,731.1300048828125,864571
2025-10-20 16:30:00+00:00,256.8500061035156,257.5199890136719,256.6476135253906,256.75,936526,263.4800109863281,264.2099914550781,262.6499938964844,263.1650085449219,8089517,1235.75,1241.449951171875,1234.820068359375,1240.9957275390625,301028,214.8699951171875,216.0500030517578,214.67999267578125,215.7100067138672,2596339,731.1099853515625,732.5499877929688,729.8300170898438,732.0,627716
2025-10-20 17:30:00+00:00,256.760009765625,257.0899963378906,256.3800048828125,256.7300109863281,611303,263.17999267578125,263.8299865722656,262.7900085449219,263.7300109863281,4756799,1241.364013671875,1247.760009765625,1240.47998046875,1245.1710205078125,389727,215.6811065673828,216.14999389648438,215.52999877929688,215.72000122070312,2303812,732.125,733.5598754882812,731.9000244140625,733.1500244140625,742534
2025-10-20 18:30:00+00:00,256.760009765625,257.5199890136719,256.4949951171875,256.9700012207031,1119155,263.739990234375,263.80999755859375,263.0400085449219,263.4200134277344,5423277,1245.2379150390625,1245.25,1237.0400390625,1239.93603515625,383346,215.72000122070312,216.60800170898438,215.66000366210938,216.35499572753906,3054110,733.1400146484375,733.77001953125,731.3300170898438,733.02001953125,738067
2025-10-20 19:30:00+00:00,256.95001220703125,257.56170654296875,256.8389892578125,257.0799865722656,1356575,263.44000244140625,263.8500061035156,261.92999267578125,262.2300109863281,8021467,1239.9849853515625,1241.68505859375,1237.0,1238.97998046875,383592,216.36000061035156,216.64999389648438,216.22999572753906,216.47000122070312,3035312,733.0750122070312,733.0750122070312,731.52001953125,732.3900146484375,949556
2025-10-21 13:30:00+00:00,255.3300018310547,255.3300018310547,252.0,252.4781951904297,3890195,261.8800048828125,265.2900085449219,261.8800048828125,263.4999084472656,17003580,1242.0,1248.599853515625,1231.7750244140625,1238.1800537109375,1122008,218.40499877929688,222.23989868164062,218.0,221.72000122070312,14973073,736.260009765625,738.5,731.280029296875,732.7949829101562,2027490
2025-10-21 14:30:00+00:00,252.4550018310547,253.3300018310547,244.67999267578125,246.86000061035156,6709749,263.4599914550781,263.8299865722656,262.510009765625,263.6619873046875,4721265,1238.1700439453125,1241.699951171875,1236.4000244140625,1239.6300048828125,436881,221.6999969482422,222.3699951171875,220.77000427246094,221.97000122070312,6236489,732.780029296875,733.7999877929688,728.7999877929688,730.3101196289062,1056245
2025-10-21 15:30:00+00:00,246.85000610351562,250.27000427246094,246.4600067138672,249.5800018310547,4494131,263.6700134277344,264.5350036621094,263.0801086425781,263.1700134277344,5514253,1239.6700439453125,1244.1500244140625,1239.487548828125,1241.7049560546875,436101,221.9600067138672,223.14999389648438,221.52000427246094,222.97500610351562,5438723,730.4099731445312,734.489990234375,729.22900390625,733.7349853515625,837249
2025-10-21 16:30:00+00:00,249.5749969482422,252.94000244140625,248.0500030517578,252.10499572753906,5059000,263.1600036621094,263.6799011230469,262.8475036621094,263.3265075683594,2671606,1241.739990234375,1243.9300537109375,1239.425537109375,1240.9449462890625,349290,222.97000122070312,223.32000732421875,221.15499877929688,221.5449981689453,5352732,733.8699951171875,734.75,729.780029296875,732.6834716796875,891683
2025-10-21 17:30:00+00:00,252.0800018310547,253.27200317382812,251.1199951171875,252.75,2560589,263.3258056640625,264.04998779296875,262.1499938964844,263.44989013671875,3718095,1240.9140625,1243.6199951171875,1240.77001953125,1241.3299560546875,341540,221.5449981689453,222.6649932861328,221.52000427246094,222.5843048095703,3617774,732.8150024414062,733.3300170898438,731.6959838867188,732.989990234375,420310
2025-10-21 18:30:00+00:00,252.7449951171875,253.0399932861328,251.94000244140625,252.19500732421875,1428354,263.4495849609375,263.7381896972656,262.95001220703125,263.0849914550781,3430980,1241.39501953125,1243.989990234375,1239.9000244140625,1240.969970703125,591637,222.58999633789062,223.14990234375,222.24009704589844,222.4600067138672,3906114,732.9099731445312,734.1900024414062,732.010009765625,733.885009765625,588085
2025-10-21 19:30:00+00:00,252.22000122070312,252.3300018310547,251.27000427246094,251.32000732421875,1673729,263.0950012207031,263.2099914550781,262.4700012207031,262.8399963378906,3493018,1240.3489990234375,1243.000244140625,1239.0,1241.780029296875,772283,222.4600067138672,222.49130249023438,221.9499969482422,222.02999877929688,3551617,733.6300048828125,734.25,732.510009765625,733.2490234375,653053
2025-10-22 13:30:00+00:00,255.0399932861328,257.0799865722656,253.6649932861328,253.89999389648438,5033181,262.7900085449219,262.8500061035156,259.7200012207031,260.0498962402344,9155667,1143.3599853515625,1157.5,1122.3900146484375,1122.72998046875,5915248,219.42999267578125,220.0050048828125,217.3300018310547,217.4499969482422,10490922,733.4000244140625,740.5900268554688,731.0590209960938,732.3400268554688,2161926
2025-10-22 14:30:00+00:00,253.9250030517578,257.17999267578125,252.8699951171875,253.67999267578125,3974722,260.0,261.1300048828125,257.6401062011719,258.4299011230469,5930214,1123.280029296875,1125.469970703125,1114.6500244140625,1117.4200439453125,2607312,217.43800354003906,218.9600067138672,216.91000366210938,218.73989868164062,6425894,732.5499877929688,736.6334838867188,729.6300048828125,729.6300048828125,1388235
2025-10-22 15:30:00+00:00,253.72000122070312,254.8300018310547,252.27999877929688,252.4600067138672,2073807,258.45001220703125,259.489990234375,258.04998779296875,258.54998779296875,3763921,1117.385009765625,1124.52001953125,1115.783447265625,1119.0150146484375,1299285,218.74000549316406,219.75999450683594,218.3800048828125,218.97000122070312,3499390,729.6599731445312,733.4600219726562,728.3400268554688,730.02001953125,645997
2025-10-22 16:30:00+00:00,252.41000366210938,252.77000427246094,250.4510040283203,251.58999633789062,1843035,258.54998779296875,258.7699890136719,256.29998779296875,256.69140625,4679141,1118.9200439453125,1119.5399169921875,1112.51904296875,1115.4449462890625,1209837,218.9600067138672,219.05999755859375,217.47999572753906,217.8000030517578,4014663,730.510009765625,730.7100219726562,724.8699951171875,727.1699829101562,682730
2025-10-22 17:30:00+00:00,251.5800018310547,252.22000122070312,250.62420654296875,251.97109985351562,1352067,256.6700134277344,257.0798034667969,255.42999267578125,256.5509948730469,4221043,1115.43994140625,1123.6800537109375,1114.5,1123.3599853515625,1088341,217.78500366210938,217.80999755859375,216.52000427246094,217.30499267578125,4435868,726.6400146484375,729.1799926757812,724.030029296875,728.9276733398438,629279
2025-10-22 18:30:00+00:00,251.97000122070312,252.75999450683594,251.57640075683594,252.44000244140625,1246308,256.54998779296875,257.67999267578125,256.1400146484375,257.510009765625,3195141,1123.1400146484375,1125.8499755859375,1115.5999755859375,1116.2950439453125,964885,217.30499267578125,218.3300018310547,217.00999450683594,218.27000427246094,3707985,728.9450073242188,732.8400268554688,728.5,732.510009765625,849802
2025-10-22 19:30:00+00:00,252.39999389648438,252.75999450683594,251.67999267578125,252.52000427246094,1323816,257.5199890136719,258.80999755859375,257.42999267578125,258.42999267578125,4263522,1116.5400390625,1121.4722900390625,1115.157958984375,1116.68994140625,1005395,218.2899932861328,218.3800048828125,217.54100036621094,217.97000122070312,3486824,732.510009765625,733.7000122070312,732.25,733.2999877929688,723970
