Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17 14:30:00+00:00,629.833984375,631.0,625.239990234375,625.3900146484375,750779,213.69000244140625,214.2899932861328,213.24000549316406,213.889892578125,6093312,95.66000366210938,95.71499633789062,95.21499633789062,95.3550033569336,1533740,254.47999572753906,254.9499969482422,253.80079650878906,254.1699981689453,1412006,305.94000244140625,306.6700134277344,305.2803039550781,305.32000732421875,948770
2026-03-17 15:30:00+00:00,625.1699829101562,627.030029296875,624.530029296875,625.52001953125,2227361,213.88999938964844,214.1300048828125,213.00999450683594,213.6699981689453,0,95.3550033569336,95.5302963256836,95.23500061035156,95.30000305175781,1273849,254.14999389648438,255.12989807128906,253.66000366210938,254.86000061035156,1738870,305.3599853515625,307.489990234375,305.0899963378906,307.07000732421875,981602
2026-03-17 16:30:00+00:00,625.4400024414062,625.97998046875,623.6599731445312,624.5599975585938,0,213.6750030517578,214.52999877929688,213.47000122070312,213.6649932861328,1837148,95.30000305175781,95.52999877929688,95.19000244140625,95.29499816894531,5562340,254.8699951171875,255.02999877929688,253.55999755859375,253.9199981689453,6074290,307.0199890136719,307.29998779296875,306.45001220703125,306.7300109863281,692089
2026-03-17 17:30:00+00:00,624.510009765625,626.4000244140625,623.2999877929688,623.3699951171875,403825,213.66000366210938,214.1750030517578,213.41000366210938,213.5399932861328,2235475,95.29499816894531,95.33999633789062,94.55000305175781,94.55999755859375,0,253.91000366210938,254.6300048828125,253.88499450683594,254.10000610351562,0,306.7099914550781,308.3800048828125,306.625,308.0899963378906,887576
2026-03-17 18:30:00+00:00,623.3699951171875,623.8798828125,621.7100219726562,622.9650268554688,931233,213.5399932861328,215.6999969482422,213.22999572753906,215.22999572753906,6420660,94.55999755859375,94.59989929199219,94.01000213623047,94.2750015258789,2351373,254.09500122070312,254.3300018310547,253.13009643554688,253.77000427246094,1332707,308.0400085449219,309.4700012207031,307.8399963378906,309.3699951171875,956919
2026-03-17 19:30:00+00:00,622.969970703125,623.7564086914062,621.77001953125,622.6400146484375,716277,215.22999572753906,215.64979553222656,215.02000427246094,215.1999969482422,3061262,94.27999877929688,94.53500366210938,94.04000091552734,94.38999938964844,2212017,253.77999877929688,254.5800018310547,253.67999267578125,254.22999572753906,1930468,309.3500061035156,310.04998779296875,309.0350036621094,309.3699951171875,1563245
2026-03-18 13:30:00+00:00,616.3099975585938,621.7899169921875,615.3099975585938,615.89501953125,2908796,213.9600067138672,215.14010620117188,211.7100067138672,211.8800048828125,4726568,94.44499969482422,94.9800033569336,93.61000061035156,93.9000015258789,3661520,252.625,254.94000244140625,251.3800048828125,252.35499572753906,3152133,307.9049987792969,310.75,307.2749938964844,307.6400146484375,1947990
2026-03-18 14:30:00+00:00,615.989990234375,622.4498901367188,615.5,621.6599731445312,106952,211.86000061035156,212.35000610351562,211.4600067138672,211.7698974609375,2953760,93.90499877929688,94.6050033569336,93.69999694824219,94.58000183105469,2614160,252.33999633789062,253.05999755859375,252.0800018310547,252.3199005126953,2064997,307.6400146484375,309.82879638671875,307.5799865722656,309.1700134277344,1192005
2026-03-18 15:30:00+00:00,621.7205810546875,622.6400146484375,619.25,619.35498046875,590051,211.72000122070312,212.25999450683594,211.39999389648438,211.40980529785156,1638029,94.58000183105469,95.2750015258789,94.55999755859375,94.93000030517578,1912849,252.30999755859375,252.3300018310547,251.4600067138672,251.57009887695312,1753188,309.1300048828125,309.66009521484375,308.6000061035156,308.6597900390625,600568
2026-03-18 16:30:00+00:00,619.2999877929688,619.5399780273438,616.739990234375,617.760009765625,655365,211.39999389648438,211.5,210.6300048828125,210.81500244140625,2498188,94.91999816894531,95.05000305175781,94.55999755859375,94.76499938964844,1392192,251.5749969482422,251.58999633789062,250.38999938964844,250.80499267578125,1604382,308.6600036621094,308.79998779296875,307.1600036621094,307.4200134277344,664726
2026-03-18 17:30:00+00:00,617.7000122070312,621.1599731445312,616.75,618.6055297851562,625240,210.8300018310547,211.55999755859375,210.47999572753906,211.11000061035156,2076524,94.76499938964844,95.33499908447266,94.68000030517578,95.1449966430664,1466290,250.7899932861328,251.64759826660156,250.5399932861328,250.9600067138672,1514045,307.45001220703125,308.489990234375,307.1000061035156,307.239990234375,608904
2026-03-18 18:30:00+00:00,618.5599975585938,619.3599853515625,615.0599975585938,616.77001953125,843970,211.08999633789062,211.3300018310547,209.30999755859375,209.75999450683594,2980529,95.1449966430664,95.29000091552734,94.8499984741211,94.97000122070312,2036948,250.94000244140625,250.94500732421875,249.61000061035156,249.67999267578125,1957409,307.29998779296875,307.44000244140625,306.3299865722656,306.5950012207031,800805
2026-03-18 19:30:00+00:00,616.77001953125,617.0499877929688,614.6099853515625,615.719970703125,866707,209.75,210.07000732421875,208.8300018310547,209.86000061035156,3647096,94.9800033569336,95.0999984741211,94.65499877929688,94.74500274658203,2071613,249.69400024414062,250.35000610351562,249.0,249.91000366210938,2998677,306.5899963378906,306.80999755859375,305.5494079589844,306.239990234375,864916
2026-03-19 13:30:00+00:00,611.9600219726562,613.0,606.5800170898438,607.0150146484375,3165493,207.05999755859375,209.05999755859375,206.05999755859375,206.88999938964844,5645600,94.30999755859375,95.75,92.72000122070312,92.82009887695312,4910502,249.39999389648438,251.8300018310547,247.3000030517578,249.8000030517578,5282204,303.2099914550781,304.3900146484375,301.0,302.3699951171875,2141797
2026-03-19 14:30:00+00:00,606.9450073242188,610.3300170898438,606.010009765625,606.6599731445312,53526,206.88499450683594,208.8000030517578,206.8800048828125,207.44000244140625,2674594,92.82499694824219,93.375,92.51000213623047,92.52639770507812,2514421,249.80099487304688,250.7100067138672,249.14010620117188,249.41000366210938,1824930,302.3349914550781,304.55999755859375,302.3349914550781,302.739990234375,1192257
2026-03-19 15:30:00+00:00,606.5999755859375,608.4500122070312,605.0700073242188,607.0399780273438,783724,207.42999267578125,207.9102020263672,206.8800048828125,207.25,2095464,92.5250015258789,92.625,91.95500183105469,92.02999877929688,2964245,249.41000366210938,249.95260620117188,248.8800048828125,249.25999450683594,1704879,302.6199951171875,304.54998779296875,302.05999755859375,304.1650085449219,867530
2026-03-19 16:30:00+00:00,606.8416137695312,607.0999755859375,604.5999755859375,605.25,724116,207.25999450683594,207.52000427246094,206.6300048828125,207.05999755859375,1927676,92.02999877929688,92.05999755859375,90.94000244140625,91.07499694824219,3478303,249.27499389648438,249.4199981689453,247.7100067138672,248.2801055908203,7064876,304.19500732421875,304.7200012207031,303.4914855957031,304.2550048828125,716047
2026-03-19 17:30:00+00:00,605.2949829101562,605.9400024414062,603.219970703125,603.7899780273438,710216,207.07000732421875,207.91009521484375,206.83999633789062,207.24000549316406,1596769,91.07499694824219,91.23500061035156,90.7750015258789,91.11000061035156,2563353,248.2949981689453,248.5299072265625,247.6699981689453,248.02200317382812,0,304.2799987792969,304.71990966796875,303.54998779296875,304.0199890136719,676129
2026-03-19 18:30:00+00:00,603.7899780273438,609.0999755859375,602.260009765625,606.1300048828125,1095834,207.24000549316406,209.1199951171875,206.75,208.02999877929688,2647430,91.11499786376953,91.91999816894531,91.01000213623047,91.80500030517578,2625231,248.00999450683594,249.58999633789062,247.6699981689453,248.47000122070312,2599457,304.0,306.67999267578125,303.6400146484375,305.4800109863281,1148560
2026-03-19 19:30:00+00:00,606.0084838867188,606.9500122070312,604.8400268554688,606.8358764648438,771844,208.02999877929688,208.9949951171875,207.86000061035156,208.80999755859375,2825343,91.80500030517578,92.04499816894531,91.62999725341797,91.78500366210938,4003651,248.44000244140625,249.3300018310547,248.2899932861328,248.90699768066406,2408615,305.44000244140625,306.1199951171875,304.9200134277344,305.67999267578125,1065594
2026-03-20 13:30:00+00:00,603.530029296875,603.9550170898438,593.219970703125,595.7999877929688,5072708,207.5,207.52999877929688,205.14999389648438,206.75,16750634,91.37000274658203,91.66000366210938,90.69000244140625,91.37999725341797,11519262,248.11000061035156,248.75999450683594,246.61000061035156,247.75999450683594,16388329,304.135009765625,304.3699951171875,299.9800109863281,300.8999938964844,7157042
2026-03-20 14:30:00+00:00,596.010009765625,596.719970703125,591.7285766601562,592.3798828125,1723961,206.77999877929688,207.4199981689453,206.11000061035156,206.2899932861328,4356259,91.38999938964844,91.63999938964844,91.03500366210938,91.11499786376953,3946413,247.80999755859375,248.85000610351562,247.16009521484375,247.98500061035156,6539448,300.8999938964844,301.4800109863281,299.54998779296875,300.0199890136719,2127917
2026-03-20 15:30:00+00:00,592.2750244140625,596.5499877929688,591.9099731445312,595.4400024414062,1215679,206.28500366210938,207.53990173339844,205.92999267578125,206.84010314941406,4414852,91.11499786376953,91.44999694824219,90.91999816894531,91.16000366210938,3156922,247.9499969482422,249.05999755859375,247.86000061035156,248.6199951171875,2911321,300.0408935546875,301.5199890136719,299.89990234375,300.7898864746094,1465198
2026-03-20 16:30:00+00:00,595.3250122070312,595.5599975585938,592.22998046875,594.4749755859375,1058197,206.8699951171875,207.25,206.39230346679688,206.67999267578125,2885329,91.1500015258789,91.57250213623047,91.01000213623047,91.53500366210938,3296205,248.6300048828125,248.7899932861328,248.0800018310547,248.27000427246094,2570162,300.7699890136719,300.81829833984375,298.82000732421875,299.2300109863281,2696540
2026-03-20 17:30:00+00:00,594.4749755859375,594.5963134765625,591.7999877929688,592.5650024414062,1447796,206.67970275878906,206.82000732421875,205.67999267578125,206.17999267578125,3414957,91.53250122070312,91.5999984741211,91.1500015258789,91.45040130615234,4404433,248.2899932861328,248.75990295410156,247.5301055908203,248.0399932861328,2895312,299.2200012207031,299.3500061035156,298.2550048828125,298.5050048828125,1508854
2026-03-20 18:30:00+00:00,592.5650024414062,592.669921875,588.75,590.27001953125,1646167,206.1699981689453,206.30499267578125,205.3699951171875,205.81500244140625,4727122,91.4520034790039,91.72000122070312,91.31999969482422,91.58999633789062,3329884,248.08999633789062,249.1999053955078,247.58999633789062,248.08999633789062,3994932,298.5199890136719,298.55999755859375,297.40460205078125,298.0006103515625,2115349
2026-03-20 19:30:00+00:00,590.27001953125,594.0,587.27001953125,593.719970703125,2061067,205.8300018310547,205.86000061035156,204.3159942626953,205.36000061035156,5680840,91.58499908447266,91.87999725341797,91.16500091552734,91.87000274658203,6237942,248.08999633789062,248.1999969482422,246.0,248.19000244140625,6366085,298.0299987792969,299.6099853515625,296.760009765625,298.8999938964844,3351569
