Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
2026-05-19 15:30:00+01:00,608.989990234375,609.22998046875,604.0900268554688,604.280029296875,1395241,257.1000061035156,257.7300109863281,255.57000732421875,255.85000610351562,5455085,90.83999633789062,91.03500366210938,90.1001968383789,90.11000061035156,3860884,296.92999267578125,297.75,296.5199890136719,297.07000732421875,3231900,386.6300048828125,388.04998779296875,383.45001220703125,383.9100036621094,2767590
2026-05-19 16:30:00+01:00,604.2000122070312,605.2000122070312,601.7999877929688,602.2999877929688,1373998,255.8000030517578,256.489990234375,255.19000244140625,256.239990234375,4247570,90.11990356445312,90.25,89.22000122070312,89.23989868164062,4096504,297.05999755859375,297.5799865722656,296.364990234375,297.42498779296875,3248136,383.8399963378906,385.260009765625,383.0,384.80999755859375,2024635
2026-05-19 17:30:00+01:00,602.2849731445312,604.47998046875,600.5599975585938,603.7949829101562,976305,256.260009765625,259.06549072265625,256.07501220703125,258.3900146484375,4448203,89.23500061035156,89.3499984741211,88.70999908447266,88.83989715576172,2582145,297.4100036621094,298.7300109863281,297.3599853515625,298.24951171875,2831155,384.8370056152344,390.3900146484375,384.1099853515625,388.239990234375,2029907
2026-05-19 18:30:00+01:00,603.739990234375,604.4299926757812,601.5999755859375,602.47998046875,752893,258.3999938964844,259.75,256.79998779296875,259.239990234375,3088326,88.83499908447266,89.10009765625,88.69000244140625,88.97000122070312,2363199,298.25,298.4869079589844,297.8399963378906,297.8900146484375,1931011,388.17999267578125,388.6600036621094,386.2300109863281,386.6300048828125,1504081
2026-05-19 19:30:00+01:00,602.4849853515625,603.3099975585938,600.6199951171875,602.469970703125,837635,259.25,259.5299987792969,258.7701110839844,259.18499755859375,2533198,88.97000122070312,89.21499633789062,88.86000061035156,89.1449966430664,2393296,297.8699951171875,298.44000244140625,297.489990234375,298.3800048828125,2365400,386.6000061035156,386.8399963378906,385.0199890136719,386.25,1398001
2026-05-19 20:30:00+01:00,602.5399780273438,603.3599853515625,601.4500122070312,602.75,1187551,259.19000244140625,259.42999267578125,258.7300109863281,259.4200134277344,4581947,89.13999938964844,89.38999938964844,89.01499938964844,89.3499984741211,3745647,298.3900146484375,299.2200012207031,297.8399963378906,298.9800109863281,3821190,386.29998779296875,386.30999755859375,383.8399963378906,384.9150085449219,2650619
2026-05-20 14:30:00+01:00,600.7000122070312,603.1699829101562,597.8099975585938,601.7999877929688,2929538,260.1319885253906,263.1199951171875,259.5329895019531,262.1400146484375,7336000,88.51499938964844,88.5199966430664,87.5,88.33000183105469,5019194,298.17999267578125,302.3699951171875,298.0899963378906,299.5199890136719,7471000,385.2200012207031,390.69989013671875,380.010009765625,382.1600036621094,4041240
2026-05-20 15:30:00+01:00,601.72998046875,608.0,600.47998046875,605.5750122070312,2006733,262.1700134277344,265.3399963378906,262.1700134277344,264.1199951171875,4631603,88.33999633789062,88.55000305175781,88.12010192871094,88.22010040283203,2700062,299.510009765625,300.510009765625,299.07000732421875,299.1600036621094,3782669,382.0899963378906,383.70001220703125,381.1000061035156,381.1499938964844,1863978
2026-05-20 16:30:00+01:00,605.6500244140625,606.6799926757812,603.989990234375,604.0900268554688,1013613,264.1400146484375,265.5799865722656,263.2500915527344,263.3999938964844,2993207,88.22000122070312,88.30000305175781,87.91000366210938,87.95800018310547,2046285,299.1600036621094,300.32000732421875,298.6700134277344,300.0050048828125,2831757,381.19000244140625,384.0799865722656,381.05999755859375,382.19500732421875,1272876
2026-05-20 17:30:00+01:00,604.1881103515625,605.47998046875,603.3400268554688,605.2650146484375,604131,263.3900146484375,263.4700012207031,262.3699951171875,263.3800964355469,2849212,87.95500183105469,88.21499633789062,87.7500991821289,88.16500091552734,1937435,299.989990234375,301.2699890136719,299.57000732421875,301.04998779296875,2841773,382.18499755859375,382.510009765625,380.9800109863281,382.0799865722656,985342
2026-05-20 18:30:00+01:00,605.27001953125,605.739990234375,604.22998046875,605.1599731445312,546528,263.3949890136719,263.94000244140625,263.1300048828125,263.8550109863281,2307801,88.16999816894531,88.36499786376953,88.05999755859375,88.2249984741211,1527071,301.05999755859375,301.7200012207031,300.9100036621094,301.4700012207031,3006343,382.0899963378906,383.6875,381.2300109863281,383.19000244140625,1076309
2026-05-20 19:30:00+01:00,605.110107421875,607.010009765625,602.6799926757812,603.47998046875,1015243,263.8699951171875,264.79998779296875,263.80999755859375,264.2300109863281,2732892,88.23500061035156,88.44499969482422,88.16500091552734,88.30999755859375,1884872,301.4700012207031,302.79998779296875,301.4700012207031,302.19000244140625,4224441,383.19940185546875,384.3999938964844,382.760009765625,384.1000061035156,1232777
2026-05-20 20:30:00+01:00,603.47998046875,605.4099731445312,603.0900268554688,605.0599975585938,1078499,264.2349853515625,265.3500061035156,263.9599914550781,265.010009765625,4524146,88.31999969482422,88.42500305175781,88.0199966430664,88.0999984741211,2434538,302.20001220703125,302.5199890136719,301.8575134277344,302.2650146484375,3803278,384.0799865722656,385.3299865722656,383.739990234375,384.8900146484375,1771686
2026-05-21 14:30:00+01:00,600.2000122070312,601.969970703125,594.8082885742188,596.9000244140625,3522748,263.54998779296875,264.5199890136719,261.3699951171875,263.6600036621094,8604483,88.04000091552734,88.95989990234375,87.52010345458984,88.87000274658203,4373783,301.04998779296875,303.07000732421875,300.3999938964844,301.9508972167969,6886720,381.885009765625,383.1199951171875,379.4800109863281,382.7301025390625,3407765
2026-05-21 15:30:00+01:00,596.9000244140625,602.2849731445312,596.25,602.0399780273438,1549835,263.6499938964844,264.9800109863281,262.5,264.70001220703125,4235662,88.86499786376953,89.4000015258789,88.4000015258789,89.38500213623047,3961458,301.92999267578125,303.3599853515625,301.5801086425781,303.0249938964844,3181261,382.8299865722656,385.5799865722656,382.6600036621094,385.44500732421875,2189711
2026-05-21 16:30:00+01:00,602.1300048828125,604.1300048828125,601.02001953125,601.1500244140625,910252,264.7051086425781,265.9200134277344,264.4700012207031,265.0899963378906,3027623,89.38999938964844,89.58190155029297,89.18000030517578,89.41500091552734,2902846,303.0249938964844,304.2442932128906,302.9100036621094,303.6369934082031,3064971,385.44000244140625,386.6700134277344,384.93011474609375,385.1925964355469,1211749
2026-05-21 17:30:00+01:00,601.0999755859375,607.8800048828125,600.4002075195312,607.010009765625,1117603,265.0799865722656,267.6000061035156,264.75,267.30999755859375,4446718,89.41000366210938,90.36990356445312,89.12999725341797,90.18000030517578,3496574,303.6199951171875,304.67999267578125,303.0498962402344,304.59100341796875,3041858,385.17999267578125,387.1199951171875,383.6000061035156,386.5199890136719,1161255
2026-05-21 18:30:00+01:00,606.97998046875,609.5999755859375,606.2008056640625,607.9849853515625,1057836,267.30999755859375,269.4898986816406,267.17999267578125,268.7650146484375,4378865,90.16999816894531,90.28990173339844,89.56500244140625,89.5999984741211,2928225,304.6099853515625,305.1000061035156,304.3599853515625,304.6199951171875,3185835,386.5249938964844,388.67779541015625,385.9700012207031,386.6099853515625,1217506
2026-05-21 19:30:00+01:00,608.02001953125,608.5,604.8699951171875,606.8499755859375,897047,268.760009765625,269.0799865722656,266.9549865722656,268.2684020996094,2820030,89.6050033569336,90.05000305175781,89.58499908447266,89.78500366210938,2870343,304.6199951171875,305.32501220703125,303.8900146484375,305.226806640625,3338522,386.6099853515625,386.9599914550781,384.20001220703125,385.0400085449219,925554
2026-05-21 20:30:00+01:00,606.85498046875,607.6500244140625,605.5900268554688,607.6400146484375,972099,268.2300109863281,268.9599914550781,268.1199951171875,268.3900146484375,3427512,89.78500366210938,89.80999755859375,89.05999755859375,89.31999969482422,3023358,305.2200012207031,305.53900146484375,304.510009765625,305.0899963378906,4457107,385.010009765625,385.4049987792969,382.0,383.510009765625,2457355
2026-05-22 14:30:00+01:00,607.489990234375,614.8099975585938,606.9550170898438,608.5900268554688,3210303,268.6499938964844,269.7850036621094,267.4800109863281,268.489990234375,5853067,89.0199966430664,89.96990203857422,88.37999725341797,88.68990325927734,5510490,306.05999755859375,309.2699890136719,305.8500061035156,308.6400146484375,9515427,382.8500061035156,383.32000732421875,380.32501220703125,383.010009765625,3503427
2026-05-22 15:30:00+01:00,608.7000122070312,611.6500244140625,607.9299926757812,610.3690185546875,901421,268.510009765625,269.25,267.9100036621094,269.0400085449219,3519010,88.68499755859375,88.93000030517578,88.30999755859375,88.79010009765625,2719344,308.635009765625,311.3999938964844,308.6199951171875,311.0050048828125,7739013,383.06500244140625,384.8500061035156,382.2300109863281,383.239990234375,1315157
2026-05-22 16:30:00+01:00,610.2449951171875,610.4600219726562,607.7048950195312,608.6500244140625,670103,269.0799865722656,269.30999755859375,268.05999755859375,268.239990234375,2209638,88.80000305175781,88.91999816894531,88.41999816894531,88.61499786376953,1821056,311.0,311.0400085449219,309.7200012207031,309.9200134277344,4700296,383.239990234375,383.6600036621094,381.8800048828125,382.2200012207031,917335
2026-05-22 17:30:00+01:00,608.6900024414062,610.0499877929688,607.2999877929688,609.989990234375,936460,268.2449951171875,269.3599853515625,267.3500061035156,269.3500061035156,2397914,88.61499786376953,88.81999969482422,88.31999969482422,88.46499633789062,1918901,309.92999267578125,309.989990234375,308.82000732421875,309.860107421875,3550329,382.2001037597656,382.5185852050781,381.20001220703125,382.29998779296875,1028823
2026-05-22 18:30:00+01:00,609.9849853515625,611.25,608.5700073242188,610.655029296875,1574998,269.3500061035156,269.6000061035156,267.6000061035156,268.010009765625,2641647,88.49500274658203,88.61000061035156,88.20999908447266,88.29499816894531,2435264,309.8699951171875,310.1549987792969,308.95001220703125,309.30999755859375,2598845,382.3500061035156,382.6300048828125,380.3800048828125,380.6000061035156,966682
2026-05-22 19:30:00+01:00,610.655029296875,612.0349731445312,608.681396484375,608.8049926757812,947306,268.0,268.3299865722656,266.57000732421875,266.80499267578125,2540986,88.29499816894531,88.54499816894531,88.16999816894531,88.49500274658203,1983166,309.31500244140625,309.5799865722656,308.6400146484375,308.70001220703125,2681340,380.6099853515625,381.3450012207031,378.9700012207031,379.04998779296875,1264197
2026-05-22 20:30:00+01:00,608.719970703125,610.969970703125,608.510009765625,610.3699951171875,1001688,266.82000732421875,267.25,266.239990234375,266.29998779296875,3536826,88.48999786376953,88.66999816894531,88.24099731445312,88.5999984741211,2744518,308.70001220703125,309.3999938964844,307.9700012207031,308.8800048828125,4183601,379.05999755859375,379.70001220703125,378.260009765625,379.3900146484375,1442351
