Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 15:30:00+01:00,340.9949951171875,341.69000244140625,340.0199890136719,340.0899963378906,1156604,249.5850067138672,249.66000366210938,248.43499755859375,248.81500244140625,4536005,329.45001220703125,330.3299865722656,328.8800048828125,329.9100036621094,4605821,77.63999938964844,78.26000213623047,77.61000061035156,77.84500122070312,2993219,668.0001220703125,673.5,663.3800048828125,666.7000122070312,2584702
2026-09-15 16:30:00+01:00,340.1400146484375,341.19000244140625,339.44000244140625,340.760009765625,897554,248.81500244140625,249.74000549316406,248.6999969482422,249.32000732421875,3750549,329.9200134277344,330.8699951171875,329.2850036621094,330.4190979003906,2187132,77.8499984741211,78.02999877929688,77.7750015258789,78.0250015258789,2332425,666.7100219726562,669.5999755859375,664.77001953125,665.1699829101562,1610370
2026-09-15 17:30:00+01:00,340.7650146484375,341.20001220703125,339.17999267578125,339.32000732421875,672455,249.32000732421875,249.47999572753906,248.3000030517578,248.42990112304688,2400508,330.40020751953125,330.62921142578125,329.4200134277344,330.0299987792969,2038493,78.0250015258789,78.375,77.95999908447266,78.25,3730532,665.0830078125,667.1099853515625,664.3300170898438,665.1199951171875,1005656
2026-09-15 18:30:00+01:00,339.32000732421875,340.8999938964844,339.2449951171875,340.5199890136719,763117,248.44000244140625,249.0,248.32000732421875,248.67999267578125,2433643,330.0400085449219,330.8299865722656,330.0400085449219,330.4100036621094,1734807,78.25,78.4749984741211,78.25,78.38500213623047,1925159,665.2000122070312,671.2999877929688,664.8800048828125,670.6400146484375,1437635
2026-09-15 19:30:00+01:00,340.5199890136719,340.9999084472656,340.20001220703125,340.57000732421875,712625,248.7050018310547,248.80999755859375,247.63999938964844,247.78500366210938,3225179,330.3999938964844,330.5899963378906,329.8299865722656,330.239990234375,2057605,78.38500213623047,78.41000366210938,78.11489868164062,78.17500305175781,2000650,670.52001953125,672.47998046875,668.0900268554688,671.47998046875,1589097
2026-09-15 20:30:00+01:00,340.57000732421875,341.5,340.2401123046875,341.44000244140625,1638594,247.77000427246094,248.69000244140625,247.22000122070312,248.44000244140625,5865189,330.239990234375,331.760009765625,329.8500061035156,331.3349914550781,4432026,78.17140197753906,78.17500305175781,77.7738037109375,77.94000244140625,3827948,671.4099731445312,672.1300048828125,668.6699829101562,670.489990234375,1604957
2026-09-16 14:30:00+01:00,343.510009765625,344.70001220703125,340.1199951171875,341.55999755859375,2283521,248.1999969482422,249.25999450683594,246.69000244140625,247.25,6496774,332.4200134277344,335.4800109863281,331.8699951171875,333.2655944824219,7998078,77.80000305175781,77.80000305175781,77.16999816894531,77.36000061035156,3734475,679.75,685.3099975585938,674.2901000976562,679.8200073242188,4388615
2026-09-16 15:30:00+01:00,341.54998779296875,343.6199035644531,341.2601013183594,342.7850036621094,1391498,247.27000427246094,248.27000427246094,246.77000427246094,247.6300048828125,4375881,333.32000732421875,334.2799987792969,332.27508544921875,332.70001220703125,2634989,77.36499786376953,77.65989685058594,77.2249984741211,77.25,1930007,679.7349853515625,680.5,676.0599975585938,676.3599853515625,1476798
2026-09-16 16:30:00+01:00,342.7300109863281,342.8999938964844,342.04998779296875,342.35321044921875,589611,247.6300048828125,248.1699981689453,247.3699951171875,247.8800048828125,1990570,332.7001037597656,333.57000732421875,332.3299865722656,332.7200012207031,2552667,77.23999786376953,77.45999908447266,77.11000061035156,77.31999969482422,1649937,676.4285278320312,679.0999755859375,675.1799926757812,676.4000244140625,1058492
2026-09-16 17:30:00+01:00,342.32000732421875,342.67999267578125,341.69000244140625,341.8599853515625,464636,247.88999938964844,248.02000427246094,247.3699951171875,247.74000549316406,2186030,332.7099914550781,333.2799987792969,332.2900085449219,333.2699890136719,1735612,77.32499694824219,77.36000061035156,77.19999694824219,77.29889678955078,1124153,676.4650268554688,677.5093994140625,675.3400268554688,676.344970703125,1597221
2026-09-16 18:30:00+01:00,341.8999938964844,343.29998779296875,341.1000061035156,342.5299987792969,1018613,247.7550048828125,248.39999389648438,247.2100067138672,247.3300018310547,2219498,333.2799987792969,334.7900085449219,333.0,334.5899963378906,3134456,77.29979705810547,77.44999694824219,77.06330108642578,77.33499908447266,1782232,676.3599853515625,682.0,673.2999877929688,678.5700073242188,1600514
2026-09-16 19:30:00+01:00,342.5400085449219,342.7300109863281,337.45001220703125,338.25,1567323,247.3000030517578,247.77999877929688,244.3000030517578,244.67999267578125,5322985,334.6299133300781,334.69000244140625,330.70001220703125,331.6099853515625,4633250,77.33989715576172,77.3489990234375,76.38999938964844,76.47000122070312,4299605,678.5250244140625,684.8699951171875,671.9141845703125,673.1599731445312,3168750
2026-09-16 20:30:00+01:00,338.25,340.5799865722656,337.9200134277344,339.3299865722656,1704195,244.67999267578125,246.19000244140625,244.6300048828125,245.83999633789062,4470768,331.6000061035156,332.5899963378906,331.4949951171875,332.5,3490005,76.45999908447266,76.70500183105469,76.30999755859375,76.41999816894531,3643297,673.1400146484375,677.4299926757812,672.155029296875,673.3300170898438,1659674
2026-09-17 14:30:00+01:00,344.9100036621094,345.9649963378906,340.5,342.989990234375,2942425,251.1300048828125,252.33999633789062,249.24000549316406,251.97000122070312,8638125,334.7550048828125,335.5799865722656,330.1936950683594,333.44500732421875,7061499,76.90499877929688,76.92310333251953,75.6500015258789,75.91500091552734,5452424,682.4400024414062,683.0700073242188,667.0499877929688,672.0001220703125,3730408
2026-09-17 15:30:00+01:00,342.9700012207031,344.9700012207031,341.6600036621094,343.9750061035156,1335293,252.0050048828125,252.72999572753906,251.22000122070312,251.58999633789062,3326395,333.4700012207031,333.8500061035156,332.010009765625,333.1400146484375,3304656,75.91000366210938,76.08999633789062,75.37000274658203,75.72000122070312,3807508,672.0,675.989990234375,671.5841064453125,674.280029296875,1593749
2026-09-17 16:30:00+01:00,344.0,344.25,341.1700134277344,341.6700134277344,1929527,251.58999633789062,252.4600067138672,250.9199981689453,251.2949981689453,2349227,333.1300048828125,336.3999938964844,332.8699951171875,336.0899963378906,3776289,75.72000122070312,75.86000061035156,75.5999984741211,75.69000244140625,2243885,674.3699951171875,679.5,673.8973999023438,679.3599853515625,1542488
2026-09-17 17:30:00+01:00,341.6600036621094,342.42999267578125,341.2149963378906,341.32000732421875,890489,251.2899932861328,251.8800048828125,250.8323974609375,251.26499938964844,1543297,336.0299987792969,336.4700012207031,335.260009765625,335.45001220703125,2072647,75.68000030517578,75.79000091552734,75.53099822998047,75.61499786376953,2261695,679.2650146484375,679.75,677.0499877929688,678.0,998366
2026-09-17 18:30:00+01:00,341.2900085449219,342.25,341.1499938964844,342.1400146484375,1114509,251.27000427246094,251.53990173339844,250.92999267578125,251.22999572753906,1365263,335.44000244140625,336.19000244140625,335.3999938964844,335.7998962402344,1695857,75.62000274658203,75.80999755859375,75.56999969482422,75.62000274658203,2696728,678.0900268554688,678.739990234375,675.8200073242188,677.9099731445312,924219
2026-09-17 19:30:00+01:00,342.1700134277344,343.29998779296875,341.8699951171875,343.05499267578125,875994,251.26499938964844,251.8000030517578,250.72999572753906,250.90499877929688,2013722,335.79998779296875,337.4700012207031,335.6499938964844,337.0050048828125,3725541,75.625,75.63999938964844,75.33000183105469,75.51499938964844,2993005,677.9249877929688,678.0999755859375,675.8300170898438,677.4199829101562,1118416
2026-09-17 20:30:00+01:00,343.07000732421875,344.0199890136719,343.0400085449219,343.739990234375,1191834,250.92999267578125,251.88999938964844,250.88999938964844,251.17999267578125,2888036,337.0050048828125,338.3399963378906,336.8299865722656,337.0799865722656,4255179,75.51000213623047,75.56999969482422,75.30000305175781,75.30000305175781,3188156,677.4199829101562,683.2000122070312,677.1950073242188,682.7000122070312,2191443
2026-09-18 14:30:00+01:00,351.2200012207031,355.1300048828125,346.1000061035156,346.56500244140625,10405963,252.86000061035156,254.49000549316406,251.8800048828125,252.64999389648438,16087488,337.989990234375,338.489990234375,333.0,333.489990234375,15722541,71.2699966430664,72.18000030517578,70.11000061035156,72.04499816894531,29171710,686.8200073242188,690.1500244140625,668.4906005859375,673.6199951171875,7130990
2026-09-18 15:30:00+01:00,346.56500244140625,348.17999267578125,345.4700012207031,346.82501220703125,2938674,252.63999938964844,255.42999267578125,252.22000122070312,253.07000732421875,5182986,333.4996032714844,335.80999755859375,332.5299987792969,334.9949951171875,4546693,72.04499816894531,72.37999725341797,71.83000183105469,71.93000030517578,6399308,673.7164916992188,681.8350219726562,673.0700073242188,673.6799926757812,2346194
2026-09-18 16:30:00+01:00,346.8525085449219,346.9100036621094,344.95001220703125,345.82501220703125,1707513,253.07000732421875,253.90499877929688,252.5500030517578,253.6199951171875,2084915,334.9801025390625,335.2250061035156,334.230712890625,334.6000061035156,2307608,71.91500091552734,71.93000030517578,71.45999908447266,71.63999938964844,5049467,673.780029296875,674.02001953125,669.4299926757812,670.8900146484375,2346574
2026-09-18 17:30:00+01:00,345.8299865722656,346.2699890136719,345.3699951171875,345.4142150878906,738326,253.60000610351562,253.80999755859375,252.94000244140625,253.0500030517578,1044651,334.6300048828125,335.4599914550781,334.4200134277344,335.2149963378906,2356150,71.63999938964844,72.05000305175781,71.53500366210938,71.94499969482422,3875802,670.9061279296875,672.5900268554688,669.27001953125,670.5999755859375,2408072
2026-09-18 18:30:00+01:00,345.3999938964844,346.9898986816406,345.18438720703125,346.75,887132,253.05999755859375,253.27000427246094,252.75100708007812,253.18499755859375,1284868,335.20001220703125,335.8500061035156,335.0600891113281,335.7099914550781,1914387,71.94499969482422,71.95999908447266,71.53109741210938,71.61000061035156,3704229,670.6500244140625,672.489990234375,670.1300048828125,671.22998046875,920051
2026-09-18 19:30:00+01:00,346.7349853515625,348.25,346.68890380859375,347.95001220703125,1246618,253.1875,254.8000030517578,253.14999389648438,254.5749969482422,2143601,335.7200012207031,336.4800109863281,335.3999938964844,336.2200012207031,3298622,71.61499786376953,72.16999816894531,71.5999984741211,71.94499969482422,5692367,671.22998046875,674.2999877929688,670.1500244140625,670.5086059570312,1392443
2026-09-18 20:30:00+01:00,347.94000244140625,348.0199890136719,343.8699951171875,344.30999755859375,3793816,254.5749969482422,254.59359741210938,253.5,253.50999450683594,3900238,336.239990234375,336.94000244140625,335.5899963378906,335.5899963378906,5514957,71.94000244140625,72.00499725341797,71.58000183105469,71.79000091552734,7433464,670.4949951171875,670.6395263671875,660.7999877929688,665.52001953125,2759327
